plot_ID,species_richnnes,shannon_diversity,shannon_evenness
4613,22,0.002215399,0.045555357
4614,8,0.0022268,0.12527866
4615,8,0.002226365,0.125278606
4616,20,0.002381804,0.050119232
4617,18,0.002224248,0.055679262
4618,15,0.002324613,0.066821821
4619,15,0.002322239,0.066821662
4620,15,0.002395807,0.066826579
4621,8,0.002233672,0.125279521
4622,12,0.002228747,0.083519269
4623,14,0.00229773,0.071592884
4624,3,0.002180341,0.334060907
4625,10,0.002215822,0.100221828
4626,17,0.002178927,0.058951841
4627,9,0.0023726,0.111375046
4628,15,0.00224407,0.066816439
4629,13,0.002177509,0.07709076
4630,7,0.002198037,0.143171494
4631,21,0.002152092,0.047721639
4632,5,0.002129557,0.200426365
4633,10,0.002072442,0.100207459
4634,19,0.002105637,0.052742519
4635,24,0.00225878,0.041760889
4636,16,0.002284268,0.06264293
4637,16,0.002270432,0.062642063
4638,11,0.00229128,0.091117628
4639,8,0.002269144,0.125283965
4640,24,0.002338946,0.041764237
4641,60,0.002624424,0.016710465
4642,47,0.002532384,0.021330545
4643,28,0.002281785,0.035795871
4644,35,0.002432091,0.028641001
4645,17,0.002298069,0.058958865
4646,32,0.002319743,0.031322576
4647,31,0.002355257,0.03233413
4648,12,0.002362769,0.083530464
4649,55,0.002426477,0.01822599
4650,38,0.002397283,0.026378952
4651,19,0.00233764,0.052754757
4652,31,0.002229751,0.032330072
4653,29,0.002309999,0.034562506
4654,27,0.002322435,0.037123153
4655,40,0.002525214,0.02506321
4656,60,0.002449917,0.016707549
4657,43,0.002344977,0.023310412
4658,52,0.002493973,0.01927879
4659,29,0.002426254,0.034566524
4660,50,0.002539812,0.020050861
4661,31,0.002384064,0.032335062
4662,42,0.00255827,0.023870513
4663,38,0.002460149,0.02638061
4664,21,0.00223257,0.047725479
4665,22,0.002380818,0.045562893
4666,55,0.002561202,0.018228445
4667,16,0.002437417,0.062652524
4668,35,0.002374039,0.028639339
4669,43,0.002482294,0.023313613
4670,65,0.002484047,0.015422879
4671,22,0.002368647,0.045562339
4672,17,0.002313796,0.058959793
4673,26,0.002463172,0.038556393
4674,21,0.002405898,0.047733752
4675,8,0.002293677,0.125287039
4676,34,0.002451599,0.029483959
4677,8,0.002314481,0.125289645
4678,35,0.002415977,0.02864054
4679,17,0.002302159,0.058959107
4680,10,0.002291665,0.100229429
4681,8,0.002256733,0.12528241
4682,8,0.002083449,0.125260703
4683,12,0.00221401,0.083518039
4684,16,0.002167742,0.062635631
4685,21,0.002223523,0.047725047
4686,24,0.002471385,0.041769768
4687,17,0.002298595,0.058958896
4688,23,0.002275573,0.043577311
4689,27,0.002230403,0.037119737
4690,27,0.002229973,0.037119721
4691,20,0.002171125,0.050108674
4692,32,0.002362681,0.031323921
4693,28,0.002343039,0.035798064
4694,15,0.002250689,0.066816882
4695,20,0.00231024,0.050115646
4696,46,0.002376599,0.021790857
4697,57,0.002583304,0.017589239
4698,33,0.002436915,0.030376966
4699,11,0.002325473,0.091120744
4700,13,0.00231247,0.077101165
4701,30,0.00238454,0.033412913
4702,30,0.002321369,0.033410802
4703,21,0.002186917,0.0477233
4704,25,0.002332914,0.040093425
4705,35,0.002431243,0.028640977
4706,30,0.002408675,0.033413719
4707,18,0.002234376,0.055679826
4708,44,0.002483014,0.022783775
4709,26,0.002313649,0.038550628
4710,44,0.002405181,0.022782002
4711,52,0.002596284,0.019280763
4712,35,0.002275242,0.028636509
4713,33,0.002342107,0.030374086
4714,29,0.002314107,0.034562648
4715,41,0.002419289,0.024449322
4716,19,0.002291597,0.052752328
4717,41,0.002393723,0.024448697
4718,54,0.002522183,0.018565285
4719,55,0.002513401,0.018227574
4720,34,0.002225441,0.029477292
4721,63,0.002522993,0.015913114
4722,30,0.002394095,0.033413232
4723,12,0.002340485,0.083528602
4724,20,0.002320455,0.050116157
4725,35,0.002419671,0.028640646
4726,22,0.002246027,0.045556752
4727,22,0.00226985,0.045557838
4728,19,0.002152184,0.052744974
4729,10,0.002247907,0.100225044
4730,9,0.002292076,0.111366078
4731,12,0.002320307,0.083526917
4732,11,0.002213548,0.091110545
4733,12,0.002246004,0.083520711
4734,9,0.002326947,0.111369962
4735,4,0.002188226,0.250547656
4736,7,0.00215363,0.143165136
4737,21,0.002126472,0.047720416
4738,30,0.002330561,0.033411109
4739,34,0.002356241,0.029481148
4740,22,0.002170494,0.045553311
4741,17,0.002348188,0.05896182
4742,12,0.002266302,0.083522406
4743,12,0.002328527,0.083527603
4744,13,0.002307132,0.077100753
4745,33,0.002449708,0.030377355
4746,47,0.002443567,0.02132865
4747,19,0.002308021,0.052753194
4748,14,NA,NA
4749,28,NA,NA
4751,40,0.002602345,0.025065143
4752,76,0.00258417,0.013191941
4753,58,0.002559956,0.017285573
4754,19,0.002428502,0.05275955
4755,20,0.002198945,0.050110068
4756,12,0.002162013,0.083513696
4757,18,0.002257355,0.055681106
4758,7,0.002178577,0.143168707
4759,18,0.002291974,0.055683033
4760,22,0.002310072,0.04555967
4761,12,0.002406247,0.083534095
4762,12,0.002270678,0.083522771
4763,28,0.002340889,0.035797987
4764,21,0.002338185,0.04773052
4765,25,0.002381149,0.040095359
4766,12,0.002301209,0.083525322
4767,14,0.002302175,0.071593202
4768,31,0.002412598,0.032335984
4769,30,0.00254337,0.03341822
4770,17,0.002361029,0.058962578
4771,12,0.002387182,0.083532503
4772,40,0.002545521,0.025063719
4773,25,0.002418573,0.04009686
4774,30,0.002332562,0.033411176
4775,27,0.002322789,0.037123166
4776,18,0.002171082,0.055676302
4777,24,0.002418045,0.04176754
4778,23,0.002310602,0.043578838
4779,20,0.002310214,0.050115644
4780,22,0.002280796,0.045558336
4802,33,0.002626759,0.030382734
4803,23,0.002570447,0.043590163
4804,14,0.00237697,0.071598557
4805,23,0.002540891,0.043588875
4806,21,0.002488244,0.047737683
4807,22,0.002434356,0.045565333
4808,18,0.002503867,0.055694834
4809,28,0.002613847,0.03580776
4810,17,0.002467685,0.058968867
4811,9,0.00238882,0.111376853
4812,10,0.002275947,0.100227854
4813,11,0.002368211,0.091124638
4814,15,0.002377797,0.066825375
4815,23,0.002465352,0.043585582
4816,19,0.002532582,0.052765042
4817,19,0.00250035,0.052763341
4818,20,0.002471974,0.050123752
4819,20,0.002525015,0.05012641
4820,16,0.002467108,0.062654385
4821,22,0.002531243,0.045569748
4822,21,0.002538141,0.047740065
4823,18,0.002458925,0.055692331
4824,33,0.002626004,0.030382711
4825,21,0.002540224,0.047740164
4826,15,0.00247487,0.066831862
4827,25,0.002569027,0.040102893
4828,26,0.002599246,0.03856164
4829,27,0.002553984,0.03713175
4830,29,0.002626515,0.034573447
4831,24,0.002532764,0.041772332
4832,25,0.002534125,0.040101494
4833,28,0.002594087,0.035807052
4834,15,0.002394314,0.066826479
4835,22,0.002536217,0.045569974
4836,22,0.00252013,0.045569241
4837,24,0.002555617,0.041773287
4838,20,0.002469474,0.050123626
4839,16,0.002395708,0.062649911
4840,17,0.002321255,0.058960232
4841,17,0.002484798,0.058969876
4842,15,0.002362698,0.066824366
4843,30,0.002572426,0.033419191
4844,25,0.002487472,0.040099623
4845,16,0.002384562,0.062649213
4846,28,0.002523855,0.035804537
4847,29,0.002559657,0.034571136
4848,22,0.002541488,0.045570215
4849,12,0.002397233,0.083533342
4850,23,0.002531534,0.043588467
4851,24,0.002567993,0.041773804
4852,30,0.002584967,0.03341961
4853,16,0.002464241,0.062654205
4854,22,0.002524365,0.045569434
4855,9,0.002225335,0.111358646
4856,21,0.002471974,0.047736906
4857,23,0.002524944,0.04358818
4858,19,0.002453162,0.052760851
4859,18,0.002399295,0.05568901
4860,15,0.002455723,0.066830583
4861,15,0.002352881,0.06682371
4862,11,0.00222043,0.091111172
4863,26,0.00250885,0.038558154
4864,12,0.002286967,0.083524132
4865,28,0.002534887,0.035804932
4866,32,0.002621746,0.031332037
4868,27,0.00252995,0.037130858
4869,34,0.002583434,0.029487846
4870,29,0.002500183,0.03456908
4871,10,0.002342388,0.100234513
4872,30,0.002512175,0.033417178
4873,30,0.002548596,0.033418395
4874,21,0.002318458,0.047729578
4875,21,0.002405503,0.047733733
4876,15,0.002304727,0.066820492
4877,21,0.002444505,0.047735595
4878,28,0.002513714,0.035804174
4879,28,0.002494056,0.03580347
4880,32,0.002554828,0.03132994
4881,28,0.002509188,0.035804012
4882,24,0.002436301,0.041768303
4883,26,0.002554006,0.038559895
4884,20,0.00249311,0.050124811
4885,18,0.002473587,0.055693147
4886,27,0.002545733,0.037131444
4887,16,0.002436383,0.06265246
4888,23,0.002420939,0.043583647
4889,21,0.002400405,0.04773349
4890,16,0.002350837,0.0626471
4891,23,0.002477333,0.043586105
4893,18,0.002366714,0.055687195
4894,38,0.002628999,0.026385065
4895,31,0.002577276,0.03234131
4896,14,0.002361267,0.071597433
4897,34,0.002581887,0.029487801
4898,28,0.002508603,0.035803991
4899,19,0.002475253,0.052762017
4900,22,0.002470433,0.045566977
4901,21,0.002513611,0.047738894
4902,25,0.002493056,0.040099847
4903,23,0.002420924,0.043583646
4904,21,0.002459371,0.047736305
4905,17,0.002430737,0.058966688
4906,8,0.00223587,0.125279796
4907,25,0.002515438,0.040100744
4908,20,0.002485477,0.050124428
4909,7,0.002215572,0.143174004
4910,9,0.002332124,0.111370538
4911,6,0.002221704,0.167037362
4912,24,0.002457993,0.041769209
4913,18,0.002423005,0.05569033
4914,7,0.002262862,0.143180775
4915,5,0.00214263,0.200428985
4916,22,0.002471275,0.045567015
4917,19,0.002430835,0.052759673
4918,22,0.00250439,0.045568524
4919,18,0.002473161,0.055693123
4920,13,0.002361428,0.07710494
4921,14,0.002409803,0.071600908
4922,15,0.0024469,0.066829993
4923,9,0.002255789,0.111362037
4924,9,0.002313824,0.1113685
4925,13,0.0023092,0.077100913
4926,13,0.002384039,0.077106683
4927,29,0.00254981,0.034570795
4928,16,0.002417616,0.062651284
4929,10,0.002317856,0.100232054
4930,8,0.002215699,0.125277269
4931,26,0.002517844,0.038558501
4932,21,0.002453441,0.047736022
4933,25,0.002515684,0.040100754
4934,22,0.002442249,0.045565692
4935,26,0.002508263,0.038558131
4936,17,0.002417554,0.058965911
4937,14,0.002297784,0.071592888
4938,16,0.002380879,0.062648982
4939,6,0.002183958,0.167031058
4940,10,0.002322596,0.100232529
4941,7,0.002233636,0.14317659
4942,18,0.002370052,0.055687381
4943,14,0.002289012,0.07159226
4944,22,0.002369773,0.04556239
4945,24,0.002478451,0.041770064
4946,22,0.002465589,0.045566756
4947,15,0.002236688,0.066815946
4948,35,0.002386689,0.028639701
4949,19,0.00235409,0.052755624
4950,11,0.002216325,0.091110798
4951,40,0.002404322,0.02506018
4952,19,0.002296447,0.052752583
4953,16,0.002208677,0.062638195
4954,11,0.002230556,0.091112095
4955,37,0.002449717,0.027093317
4956,16,0.002331209,0.062645871
4957,22,0.002396057,0.045563588
4958,13,0.002106816,0.077085311
4959,26,0.002348212,0.03855196
4960,17,0.002295019,0.058958686
4961,14,0.002331179,0.071595278
4962,14,0.002246945,0.071589248
4963,41,0.002413627,0.024449184
4964,35,0.002428088,0.028640887
4965,9,0.002194698,0.111355234
4966,34,0.002342077,0.02948073
4967,8,0.002241853,0.125280546
4968,27,0.002431548,0.037127204
4969,16,0.002212754,0.06263845
4970,26,0.002367248,0.038552694
4971,23,0.002307584,0.043578706
4972,36,0.002425494,0.027845234
4973,19,0.002310521,0.052753326
4974,23,0.002329977,0.043579682
4975,10,0.002044054,0.100204614
4976,27,0.002356278,0.037124409
4977,19,0.002305083,0.052753039
4978,15,0.002312225,0.066820993
4979,14,0.002271255,0.071590988
4980,15,0.002124541,0.066808453
4981,16,0.002219197,0.062638854
4982,13,0.002207834,0.077093098
4983,9,0.002224317,0.111358532
4984,35,0.002401734,0.028640132
4985,18,0.002297138,0.055683321
4986,34,0.002488327,0.029485042
4987,31,0.002442451,0.03233695
4988,38,0.002431807,0.026379862
4989,33,0.002415468,0.030376315
4990,33,0.002415024,0.030376301
4991,28,0.002424038,0.035800964
4992,28,0.002439537,0.035801518
4993,28,0.002375383,0.035799222
4994,30,0.002423644,0.033414219
4995,29,0.002424562,0.034566466
4996,29,0.002405701,0.034565814
4997,31,0.002372222,0.032334679
4998,28,0.002301633,0.035796582
4999,28,0.00236125,0.035798716
5000,27,0.00235726,0.037124446
5001,29,0.002416072,0.034566172
5002,27,0.002415156,0.037126595
5003,28,0.002444137,0.035801683
5004,33,0.002399338,0.030375825
5005,25,0.002353742,0.040094261
5006,22,0.002304176,0.045559401
5007,32,0.002402448,0.031325167
5008,26,0.002403764,0.038554102
5009,27,0.002393803,0.037125803
5010,26,0.002371589,0.038552862
5011,26,0.002402441,0.038554051
5012,23,0.002394306,0.043582486
5013,32,0.002380622,0.031324483
5014,26,0.002404859,0.038554144
5015,23,0.002410957,0.043583212
5016,31,0.002411422,0.032335946
5017,25,0.002340308,0.040093722
5018,27,0.002382822,0.037125395
5019,35,0.002431578,0.028640987
5020,31,0.002433501,0.03233666
5021,18,NA,NA
5022,12,NA,NA
5023,8,NA,NA
5024,18,NA,NA
5025,12,NA,NA
5026,11,NA,NA
5027,5,NA,NA
5028,4,NA,NA
5029,5,NA,NA
5030,1,NA,NA
5031,5,NA,NA
5032,4,NA,NA
5033,3,NA,NA
5034,6,NA,NA
5035,7,NA,NA
5036,11,NA,NA
5037,6,NA,NA
5038,6,NA,NA
5039,10,NA,NA
5040,19,NA,NA
90001,8,0.00015415,0.12501927
90002,11,0.000157368,0.090923398
90003,10,0.000152123,0.100015213
90004,10,0.000154,0.100015401
90005,16,0.000157949,0.062509873
90006,15,0.000161024,0.066677402
90007,5,0.000150808,0.200030164
90008,21,0.000163222,0.047626821
90009,5,0.000142112,0.200028424
90010,8,0.000151002,0.125018877
90011,23,0.000161205,0.04348527
90012,26,0.000165887,0.038467919
90013,18,0.000161746,0.055564542
90014,17,0.000155802,0.058832695
90015,26,0.000167981,0.038468
90016,25,0.000168425,0.040006738
90017,21,0.000166043,0.047626955
90018,26,0.000167466,0.03846798
90019,17,0.000156785,0.058832753
90020,23,0.000168066,0.043485569
90021,22,0.000159809,0.04546181
90022,22,0.000167242,0.045462148
90023,18,0.000160453,0.05556447
90024,14,0.000148507,0.07143918
90025,8,0.000157979,0.125019749
90026,8,0.000148744,0.125018594
90027,12,0.000153592,0.083346134
90028,10,0.00015152,0.100015153
90029,16,0.000159398,0.062509963
90030,18,0.000166378,0.0555648
90031,21,0.000160856,0.047626708
90032,29,0.000169062,0.034488589
90033,24,0.000162531,0.041673439
90034,23,0.000166397,0.043485496
90035,22,0.000167813,0.045462174
90036,20,0.000165795,0.05000829
90037,23,0.000164809,0.043485427
90038,14,0.000160717,0.071440052
90039,10,0.000156138,0.100015615
90040,15,0.000163101,0.066677541
90041,13,0.000154914,0.076934994
90042,10,0.000158473,0.100015849
90043,17,0.000162339,0.05883308
90044,13,0.00015876,0.07693529
90045,22,0.000161825,0.045461902
90046,18,0.000163349,0.055564631
90047,17,0.000160134,0.05883295
90048,9,0.000144547,0.111127173
90049,27,0.000167204,0.03704323
90050,11,0.000160064,0.090923643
90051,16,0.000161744,0.06251011
90052,29,0.000172584,0.03448871
90053,12,0.000158227,0.08334652
90054,17,0.000159595,0.058832918
90055,14,0.000155558,0.071439684
90056,17,0.000151582,0.058832447
90057,17,0.000155858,0.058832698
90058,19,0.000157587,0.052639874
90059,16,0.000160731,0.062510046
90060,16,0.000155787,0.062509737
90061,18,0.000159112,0.055564396
90062,14,0.000155045,0.071439647
90063,15,0.000155099,0.066677007
90064,18,0.000157771,0.055564321
90065,19,0.000162493,0.052640132
90066,18,0.000157613,0.055564313
90067,16,0.00015513,0.062509696
90068,14,0.00014774,0.071439125
90069,17,0.000161377,0.058833023
90070,14,0.000146167,0.071439013
90071,23,0.000152054,0.043484872
90072,15,0.000156553,0.066677104
90073,14,0.000154346,0.071439597
90074,17,0.000155609,0.058832684
90075,18,0.000155023,0.055564169
90076,19,0.000156611,0.052639822
90077,12,0.000149709,0.08334581
90078,14,0.000151649,0.071439404
90079,12,0.000153206,0.083346102
90080,12,0.000155644,0.083346305
90081,18,0.000150408,0.055563912
90082,14,0.000156379,0.071439742
90083,15,0.000153554,0.066676904
90084,16,0.000151231,0.062509453
90085,15,0.000154517,0.066676969
90086,16,0.000155862,0.062509742
90087,14,0.000152026,0.071439431
90088,15,0.00014985,0.066676657
90089,14,0.000154805,0.07143963
90090,20,0.000159913,0.050007996
90091,19,0.000155819,0.052639781
90092,20,0.00015775,0.050007888
90093,16,0.000156876,0.062509806
90094,14,0.000156802,0.071439772
90095,20,0.000154879,0.050007745
90096,14,0.000153492,0.071439536
90097,17,0.000156464,0.058832734
90098,16,0.000149437,0.062509341
90099,15,0.000156648,0.066677111
90100,20,0.000162379,0.05000812
90101,18,0.00015484,0.055564158
90102,18,0.000160081,0.05556445
90103,13,0.000156582,0.076935123
90104,21,0.000156394,0.047626496
90105,20,0.000153455,0.050007673
90106,14,0.000151434,0.071439389
90107,14,0.000151467,0.071439391
90108,13,0.000155506,0.07693504
90109,15,0.000157271,0.066677152
90110,15,0.000158615,0.066677242
90111,14,0.000157935,0.071439853
90112,13,0.000149645,0.076934589
90113,14,0.000157712,0.071439837
90114,11,0.000149938,0.090922723
90115,24,0.000163956,0.041673499
90116,14,0.000158758,0.071439912
90117,13,0.000157303,0.076935178
90118,33,0.000161405,0.030307922
90119,20,0.000163754,0.050008188
90120,14,0.000153229,0.071439517
90121,20,0.000160325,0.050008017
90122,16,0.000159354,0.06250996
90123,18,0.000159778,0.055564433
90124,14,0.000153207,0.071439516
90125,16,0.000154758,0.062509673
90126,11,0.000155462,0.090923225
90127,30,0.000169448,0.033338982
90128,24,0.000165771,0.041673574
90129,21,0.000160669,0.047626699
90130,16,0.00015935,0.06250996
90131,21,0.000161129,0.047626721
90132,24,0.000161271,0.041673387
90133,27,0.000164219,0.03704312
90134,30,0.00016185,0.033338729
90135,18,0.000162122,0.055564563
90136,23,0.00016261,0.043485331
90137,24,0.000163312,0.041673472
90138,18,0.000157294,0.055564295
90139,21,0.000161088,0.047626719
90140,30,0.000165541,0.033338852
90141,31,0.0001628,0.032263317
90142,23,0.000160922,0.043485258
90143,32,0.00016624,0.031255195
90144,21,0.000155944,0.047626474
90145,20,0.000152529,0.050007627
90146,23,0.000162662,0.043485334
90147,22,0.000159819,0.045461811
90148,29,0.000168299,0.034488563
90149,55,0.000173838,0.018184979
90150,38,0.00016599,0.026320158
90151,52,0.000173208,0.0192341
90152,48,0.000166578,0.020836804
90153,42,0.000170956,0.023813595
90154,49,0.000172895,0.020411692
90155,43,0.000163004,0.023259605
90156,56,0.000173029,0.017860233
90157,51,0.00017342,0.019611244
90158,43,0.000169385,0.023259753
90159,43,0.000169373,0.023259753
90160,66,0.000177499,0.015154205
90161,54,0.0001715,0.018521695
90162,50,0.000168362,0.020003368
90163,50,0.000169159,0.020003383
90164,58,0.000168638,0.017244287
90165,46,0.000166523,0.021742751
90166,31,0.000163126,0.032263327
90167,50,0.00016579,0.020003316
90168,54,0.000167685,0.018521624
90169,28,0.000163327,0.035720119
90170,28,0.00015656,0.035719878
90171,44,0.000167502,0.02273108
90172,40,0.000158145,0.025003954
90173,42,0.000160927,0.023813356
90174,56,0.000174132,0.017860253
90175,48,0.000167386,0.020836821
90176,56,0.000168121,0.017860145
90177,57,0.000167518,0.017546799
90178,45,0.000165987,0.022225911
90179,37,0.000163008,0.027031433
90180,29,0.000159647,0.034488264
90181,23,0.000152954,0.043484912
90182,31,0.000165297,0.032263397
90183,45,0.000167004,0.022225934
90184,37,0.000161773,0.0270314
90185,46,0.000169703,0.02174282
90186,41,0.000171761,0.024394434
90187,45,0.000168015,0.022225956
90188,30,0.000155695,0.033338524
90189,37,0.000161057,0.02703138
90190,43,0.000168553,0.023259734
90191,45,0.000173367,0.022226075
90192,35,0.000162843,0.028576082
90193,51,0.000168773,0.019611153
90194,53,0.000170681,0.018871145
90195,52,0.000172117,0.019234079
90196,29,0.000163904,0.034488411
90197,28,0.000162218,0.03572008
90198,7,0.000155344,0.142879337
90199,6,0.000153914,0.166692321
90200,8,0.00015693,0.125019618
90201,10,0.000152771,0.100015278
90202,6,0.000152276,0.166692048
90203,6,0.00014694,0.166691158
90204,7,0.000150793,0.142878686
90205,6,0.000154583,0.166692432
90206,7,0.000155418,0.142879347
90207,5,0.000152516,0.200030505
90208,5,0.000144315,0.200028865
90209,8,0.000153738,0.125019219
90210,9,0.000155114,0.111128347
90211,8,0.000153711,0.125019215
90212,8,0.00014526,0.125018159
90213,7,0.000152941,0.142878993
90214,11,0.000149174,0.090922653
90215,21,0.000156964,0.047626523
90216,19,0.000154032,0.052639687
90217,6,0.000146585,0.166691099
90218,20,0.00016273,0.050008137
90219,16,0.000160174,0.062510012
90220,12,0.000154128,0.083346178
90221,7,0.000142351,0.14287748
90222,26,0.00016269,0.038467796
90223,16,0.000151562,0.062509473
90224,14,0.000153144,0.071439511
90225,11,0.000156764,0.090923343
90226,9,0.000148929,0.11112766
90227,8,0.00015301,0.125019128
90228,8,0.000144815,0.125018103
90229,18,0.000153014,0.055564057
90230,36,0.000168068,0.027782447
90231,21,0.0001581,0.047626577
90232,7,0.000153148,0.142879023
90233,11,0.000151332,0.090922849
90234,23,0.000162272,0.043485317
90235,9,0.000146058,0.111127341
90236,15,0.000158723,0.066677249
90237,16,0.000157666,0.062509855
90238,13,0.000154753,0.076934982
90239,31,0.000163071,0.032263325
90240,25,0.000162216,0.040006489
90241,29,0.000167359,0.03448853
90242,23,0.000154372,0.043484973
90243,13,0.000158812,0.076935294
90244,28,0.000161878,0.035720068
90245,24,0.000162636,0.041673444
90246,30,0.000162782,0.03333876
90247,14,0.000159678,0.071439978
90248,13,0.00015865,0.076935282
90249,25,0.000162368,0.040006495
90250,22,0.000153824,0.045461538
90251,19,0.000161403,0.052640075
90252,22,0.000161342,0.04546188
90253,28,0.000162292,0.035720082
90254,10,0.000153071,0.100015308
90255,14,0.000161046,0.071440076
90256,4,0.000146332,0.250036586
90257,19,0.000161521,0.052640081
90258,15,0.000154223,0.066676949
90259,28,0.000157272,0.035719903
90260,12,0.000159836,0.083346654
90261,39,0.000168541,0.025645348
90262,14,0.000161173,0.071440085
90263,20,0.000163644,0.050008183
90264,10,0.00015402,0.100015403
90265,10,0.00015765,0.100015766
90266,18,0.000155411,0.05556419
90267,15,0.000154339,0.066676957
90268,16,0.000155584,0.062509725
90269,26,0.000163178,0.038467815
90270,25,0.000158641,0.040006346
90271,15,0.000160362,0.066677358
90272,12,0.000149429,0.083345787
90273,18,0.000157939,0.055564331
90274,21,0.000154238,0.047626393
90275,14,0.000162141,0.071440154
90276,15,0.000155416,0.066677029
90277,19,0.000155551,0.052639766
90278,17,0.000157801,0.058832813
90279,14,0.000152668,0.071439477
90280,13,0.000151317,0.076934718
90281,9,0.000151671,0.111127965
90282,13,0.000156314,0.076935102
90283,20,0.000163851,0.050008193
90284,14,0.000155398,0.071439672
90285,16,0.000161967,0.062510124
90286,15,0.000147301,0.066676487
90287,37,0.000165362,0.027031497
90288,29,0.000161664,0.034488334
90289,32,0.000163636,0.031255114
90290,8,0.000143626,0.125017955
90291,24,0.000166307,0.041673597
90292,12,0.000156162,0.083346348
90293,28,0.000162679,0.035720096
90294,14,0.000160314,0.071440023
90295,17,0.000162509,0.05883309
90296,7,0.000143835,0.142877692
90297,8,0.000149342,0.125018669
90298,11,0.000149801,0.09092271
90299,13,0.000161194,0.076935477
90300,18,0.000156319,0.055564241
90301,14,0.000156024,0.071439717
90302,21,0.000161215,0.047626725
90303,21,0.000154689,0.047626414
90304,8,0.000148186,0.125018525
90305,26,0.000162553,0.038467791
90306,20,0.000160292,0.050008015
90307,7,0.000146802,0.142878116
90308,7,0.000143533,0.142877649
90309,14,0.000158578,0.071439899
90310,11,0.000154933,0.090923177
90311,5,0.000140085,0.200028019
90312,14,0.000157471,0.07143982
90313,17,0.000151214,0.058832425
90314,23,0.000163863,0.043485386
90315,15,0.000160178,0.066677346
90316,18,0.000156592,0.055564256
90317,21,0.000161547,0.047626741
90318,13,0.000154563,0.076934967
90319,8,0.000146864,0.125018359
90320,12,0.00014986,0.083345823
90321,17,0.000156236,0.05883272
90322,9,0.000155295,0.111128367
90323,5,0.000145643,0.200029131
90324,7,0.000147632,0.142878235
90325,12,0.000144662,0.083345389
90326,22,0.000155983,0.045461636
90327,14,0.000155796,0.071439701
90328,13,0.000153163,0.07693486
90329,12,0.000154487,0.083346208
90330,32,0.000158629,0.031254958
90331,9,0.000155066,0.111128342
90332,22,0.000163325,0.04546197
90333,26,0.000161795,0.038467762
90334,5,0.000144373,0.200028877
90335,18,0.000156919,0.055564274
90336,16,0.00015657,0.062509786
90337,31,0.000161782,0.032263284
90338,22,0.000161196,0.045461873
90339,8,0.000152309,0.12501904
90340,38,0.000162446,0.026320065
90341,40,0.000161957,0.025004049
90342,31,0.000158967,0.032263193
90343,23,0.000152896,0.043484909
90344,23,0.000150302,0.043484796
90345,33,0.00016538,0.030308042
90346,37,0.00015985,0.027031348
90347,36,0.00016317,0.027782311
90348,17,0.000151757,0.058832457
90349,26,0.000157308,0.038467589
90350,32,0.000163362,0.031255105
90351,27,0.000158597,0.037042911
90352,39,0.000162877,0.025645202
90353,31,0.00015794,0.03226316
90354,28,0.000157274,0.035719903
90355,22,0.000162118,0.045461915
90356,37,0.0001617,0.027031398
90357,33,0.000162532,0.030307956
90358,34,0.000162014,0.02941653
90359,34,0.000163453,0.029416573
90360,38,0.000164356,0.026320115
90361,19,0.000145696,0.052639248
90362,20,0.000148436,0.050007422
90363,31,0.000162425,0.032263304
90364,32,0.000162462,0.031255077
90365,26,0.000162898,0.038467804
90366,21,0.000161837,0.047626755
90367,26,0.000161648,0.038467756
90368,42,0.000167523,0.023813513
90369,34,0.000164022,0.029416589
90370,38,0.000168265,0.026320218
90371,33,0.000166897,0.030308088
90372,27,0.000157216,0.03704286
90373,24,0.000161749,0.041673407
90374,27,0.000165604,0.037043171
90375,36,0.000165775,0.027782383
90376,40,0.000168758,0.025004219
90377,30,0.000166979,0.0333389
90378,30,0.000167514,0.033338918
90379,20,0.000165155,0.050008258
90380,26,0.000169328,0.038468052
90381,18,0.000161887,0.05556455
90382,19,0.000160836,0.052640045
90383,18,0.000161484,0.055564528
90384,20,0.000160495,0.050008025
90385,17,0.00015728,0.058832782
90386,18,0.00016378,0.055564655
90387,23,0.000167392,0.043485539
90388,21,0.000164908,0.047626901
90389,26,0.000167867,0.038467995
90390,24,0.000164839,0.041673536
90391,29,0.000171665,0.034488679
90392,22,0.000162842,0.045461948
90393,29,0.000164517,0.034488432
90394,26,0.000169014,0.03846804
90395,20,0.000160816,0.050008041
90396,23,0.000167122,0.043485528
90397,33,0.00017084,0.030308208
90398,15,0.000159624,0.066677309
90399,18,0.000156998,0.055564278
90400,20,0.000160272,0.050008014
90401,11,0.000151697,0.090922883
90402,21,0.000154862,0.047626423
90403,12,0.000156992,0.083346417
90404,15,0.000154858,0.066676991
90405,32,0.000166039,0.031255189
90406,22,0.000164893,0.045462041
90407,43,0.000173294,0.023259844
90408,13,0.000153578,0.076934892
90409,35,0.000167007,0.028576201
90410,14,0.000156719,0.071439766
90411,17,0.00015969,0.058832924
90412,12,0.000146178,0.083345516
90413,10,0.00015877,0.100015878
90414,23,0.000162903,0.043485344
90415,24,0.000162974,0.041673458
90416,26,0.000166333,0.038467936
90417,31,0.00016988,0.032263545
90418,32,0.000162716,0.031255085
90419,27,0.000163848,0.037043106
90420,20,0.000163657,0.050008184
90421,22,0.000157191,0.045461691
90422,26,0.00016852,0.038468021
90423,22,0.000166514,0.045462115
90424,21,0.000165637,0.047626936
90425,20,0.000164751,0.050008238
